"Row ID"|"Order ID"|"Order Date"|"Order Priority"|"Order Quantity"|"Sales"|"Discount"|"Ship Mode"|"Profit"|"Unit Price"|"Shipping Cost"|"Customer Name"|"Customer Age"|"City"|"Zip Code"|"State"|"Region"|"Customer Segment"|"Product Category"|"Product Sub-Category"|"Product Name"|"Product Container"|"Product Base Margin"|"Ship Date"
"5122"|"36482"|"2007-05-14"|"Medium"|"7"|"55.68"|"0.1"|"Express Air"|"-7.4"|"5.98"|"5.15"|"Erica Smith"|"56.0"|"Walla Walla"|"99362"|"Washington"|"West"|"Small Business"|"Office Supplies"|"Paper"|"Xerox 193"|"Small Box"|"0.36"|"2007-06-14 00:00:00"
"5123"|"36482"|"2007-05-14"|"Medium"|"47"|"14588.28"|"0.06"|"Delivery Truck"|"861.78"|"328.14"|"91.05"|"Erica Smith"|"56.0"|"Wenatchee"|"98801"|"Washington"|"West"|"Small Business"|"Office Supplies"|"Appliances"|"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"|"Jumbo Drum"|"0.57"|"2007-06-14 00:00:00"
"5124"|"36482"|"2007-05-14"|"Medium"|"27"|"2675.08"|"0.07"|"Express Air"|"489.58"|"105.34"|"24.49"|"Erica Smith"|"56.0"|"Wenatchee"|"98801"|"Washington"|"West"|"Small Business"|"Furniture"|"Office Furnishings"|"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting"|"Large Box"|"0.61"|"2007-07-14 00:00:00"
"1709"|"12263"|"2007-06-14"|"High"|"12"|"515.65"|"0.0"|"Regular Air"|"123.5"|"39.48"|"3.99"|"Dan Lawera"|"56.0"|"Texarkana"|"75503"|"Texas"|"Central"|"Corporate"|"Office Supplies"|"Appliances"|"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection"|"Small Box"|"0.56"|"2007-06-14 00:00:00"
"2262"|"16258"|"2007-06-14"|"Medium"|"1"|"9.69"|"0.05"|"Regular Air"|"-6.78"|"4.98"|"4.72"|"Nona Balk"|"56.0"|"Oxford"|"36203"|"Alabama"|"South"|"Corporate"|"Office Supplies"|"Paper"|"Xerox 1949"|"Small Box"|"0.36"|"2007-07-14 00:00:00"
"2263"|"16258"|"2007-06-14"|"Medium"|"48"|"331.99"|"0.03"|"Regular Air"|"45.31"|"7.08"|"2.35"|"Nona Balk"|"56.0"|"Oxford"|"36203"|"Alabama"|"South"|"Corporate"|"Office Supplies"|"Pens & Art Supplies"|"SANFORD Major Accent Highlighters"|"Wrap Bag"|"0.47"|"2007-08-14 00:00:00"
"4873"|"34663"|"2007-06-14"|"Not Specified"|"38"|"29186.49"|"0.05"|"Delivery Truck"|"11562.08"|"808.49"|"55.3"|"Nick Crebassa"|"56.0"|"Kenner"|"70065"|"Louisiana"|"South"|"Corporate"|"Technology"|"Office Machines"|"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers"|"Jumbo Drum"|"0.4"|"2007-08-14 00:00:00"
"7217"|"51493"|"2007-06-14"|"Low"|"31"|"286.26"|"0.01"|"Regular Air"|"8.34"|"8.56"|"5.16"|"Helen Andreada"|"56.0"|"Pacifica"|"94044"|"California"|"West"|"Corporate"|"Office Supplies"|"Paper"|"Message Book, Standard Line \"While You Were Out\", 5 1/2\" X 4\", 200 Sets/Book"|"Wrap Bag"|"0.38"|"2007-08-14 00:00:00"
"3865"|"27558"|"2007-07-14"|"Not Specified"|"21"|"423.24"|"0.1"|"Regular Air"|"128.83"|"21.38"|"2.99"|"Cindy Chapman"|"56.0"|"Peoria"|"85345"|"Arizona"|"West"|"Consumer"|"Office Supplies"|"Binders and Binder Accessories"|"Trimflex Flexible Post Binders"|"Small Box"|"0.37"|"2007-08-14 00:00:00"
"3916"|"27936"|"2007-07-14"|"High"|"23"|"1028.16"|"0.07"|"Regular Air"|"405.16"|"55.99"|"1.25"|"Irene Maddox"|"56.0"|"Palm Coast"|"32137"|"Florida"|"South"|"Consumer"|"Technology"|"Telephones and Communication"|"Accessory32"|"Small Pack"|"0.35"|"2007-09-14 00:00:00"
"3917"|"27936"|"2007-07-14"|"High"|"3"|"9172.32"|"0.06"|"Delivery Truck"|"-8570.45"|"3502.14"|"8.73"|"Irene Maddox"|"56.0"|"Palm Springs"|"92262"|"California"|"West"|"Consumer"|"Technology"|"Office Machines"|"Okidata Pacemark 4410N Wide Format Dot Matrix Printer"|"Jumbo Box"|"0.57"|"2007-09-14 00:00:00"
"7367"|"52512"|"2007-07-14"|"High"|"4"|"49.86"|"0.09"|"Regular Air"|"-21.77"|"11.97"|"4.98"|"Jim Kriz"|"56.0"|"Findlay"|"45840"|"Ohio"|"East"|"Consumer"|"Office Supplies"|"Appliances"|"Staples 6 Outlet Surge"|"Small Box"|"0.58"|"2007-09-14 00:00:00"
"7368"|"52512"|"2007-07-14"|"High"|"32"|"197.49"|"0.08"|"Express Air"|"-52.84"|"5.74"|"5.01"|"Jim Kriz"|"56.0"|"Findlay"|"45840"|"Ohio"|"East"|"Consumer"|"Office Supplies"|"Binders and Binder Accessories"|"Binder Posts"|"Small Box"|"0.39"|"2007-09-14 00:00:00"
"734"|"5284"|"2007-08-14"|"Not Specified"|"7"|"59.38"|"0.1"|"Regular Air"|"-3.05"|"8.69"|"2.99"|"Annie Cyprus"|"56.0"|"Oak Lawn"|"60453"|"Illinois"|"Central"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"|"Small Box"|"0.39"|"2007-10-14 00:00:00"
"6047"|"42855"|"2007-08-14"|"Not Specified"|"17"|"135.38"|"0.05"|"Regular Air"|"-71.12"|"7.98"|"6.5"|"Sonia Cooley"|"56.0"|"Corvallis"|"97330"|"Oregon"|"West"|"Corporate"|"Office Supplies"|"Storage & Organization"|"Iris Project Case"|"Medium Box"|"0.59"|"2007-10-14 00:00:00"
"80"|"483"|"2007-10-14"|"High"|"30"|"4965.7595"|"0.08"|"Regular Air"|"1198.97"|"195.99"|"3.99"|"Clay Rozendal"|"56.0"|"Rock Island"|"61201"|"Illinois"|"Central"|"Corporate"|"Technology"|"Telephones and Communication"|"R380"|"Small Box"|"0.58"|"2007-12-14 00:00:00"
"1740"|"12481"|"2007-10-14"|"Critical"|"37"|"744.0"|"0.04"|"Regular Air"|"215.8"|"20.89"|"1.99"|"Chuck Clark"|"56.0"|"North Las Vegas"|"89031"|"Nevada"|"West"|"Corporate"|"Technology"|"Computer Peripherals"|"IBM 80 Minute CD-R Spindle, 50/Pack"|"Small Pack"|"0.48"|"2007-12-14 00:00:00"
"1741"|"12481"|"2007-10-14"|"Critical"|"12"|"388.8665"|"0.01"|"Regular Air"|"103.05"|"35.99"|"0.99"|"Chuck Clark"|"56.0"|"North Las Vegas"|"89031"|"Nevada"|"West"|"Corporate"|"Technology"|"Telephones and Communication"|"Accessory31"|"Small Pack"|"0.35"|"2007-10-14 00:00:00"
"6111"|"43298"|"2007-10-14"|"Not Specified"|"33"|"5964.19"|"0.1"|"Regular Air"|"988.2"|"199.99"|"24.49"|"Tonja Turnell"|"56.0"|"Lynnwood"|"98037"|"Washington"|"West"|"Consumer"|"Technology"|"Copiers and Fax"|"Canon PC-428 Personal Copier"|"Large Box"|"0.46"|"2007-12-14 00:00:00"
"6112"|"43298"|"2007-10-14"|"Not Specified"|"15"|"109.2"|"0.03"|"Regular Air"|"-50.27"|"6.48"|"7.37"|"Tonja Turnell"|"56.0"|"Lynnwood"|"98037"|"Washington"|"West"|"Consumer"|"Office Supplies"|"Paper"|"Xerox 210"|"Small Box"|"0.37"|"2007-12-14 00:00:00"
"6892"|"49126"|"2007-10-14"|"Low"|"33"|"5661.08"|"0.0"|"Delivery Truck"|"1055.47"|"160.98"|"30.0"|"Mark Cousins"|"56.0"|"Apple Valley"|"55124"|"Minnesota"|"Central"|"Corporate"|"Furniture"|"Chairs & Chairmats"|"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms"|"Jumbo Drum"|"0.62"|"7/17/14"
"7668"|"54977"|"2007-10-14"|"Low"|"24"|"344.25"|"0.1"|"Regular Air"|"23.96"|"14.48"|"6.46"|"Karen Carlisle"|"56.0"|"San Gabriel"|"91776"|"California"|"West"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"GBC White Gloss Covers, Plain Front"|"Small Box"|"0.38"|"7/14/14"
"7669"|"54977"|"2007-10-14"|"Low"|"12"|"64.77"|"0.09"|"Regular Air"|"14.46"|"5.84"|"1.0"|"Karen Carlisle"|"56.0"|"San Gabriel"|"91776"|"California"|"West"|"Home Office"|"Office Supplies"|"Pens & Art Supplies"|"Quartet Omega Colored Chalk, 12/Pack"|"Wrap Bag"|"0.38"|"7/15/14"
"4437"|"31618"|"2007-11-14"|"Critical"|"14"|"403.17"|"0.02"|"Regular Air"|"147.45"|"28.53"|"1.49"|"Roy Skaria"|"56.0"|"Granite City"|"62040"|"Illinois"|"Central"|"Corporate"|"Office Supplies"|"Binders and Binder Accessories"|"Lock-Up Easel 'Spel-Binder'"|"Small Box"|"0.38"|"2007-11-14 00:00:00"
"4974"|"35366"|"2007-12-14"|"Low"|"23"|"149.31"|"0.06"|"Regular Air"|"-98.42"|"6.48"|"7.81"|"Raymond Book"|"56.0"|"Bremerton"|"98310"|"Washington"|"West"|"Consumer"|"Office Supplies"|"Paper"|"Xerox 209"|"Small Box"|"0.37"|"7/19/14"
"5199"|"36933"|"2007-12-14"|"High"|"32"|"115.81"|"0.07"|"Regular Air"|"47.56"|"3.69"|"0.5"|"Todd Boyes"|"56.0"|"Wausau"|"54401"|"Wisconsin"|"Central"|"Small Business"|"Office Supplies"|"Labels"|"Avery 501"|"Small Box"|"0.38"|"7/13/14"
"5535"|"39232"|"2007-12-14"|"Low"|"11"|"391.9"|"0.1"|"Regular Air"|"-47.01"|"35.44"|"19.99"|"Adam Hart"|"56.0"|"Lakewood"|"90712"|"California"|"West"|"Corporate"|"Office Supplies"|"Paper"|"Xerox 1880"|"Small Box"|"0.38"|"7/14/14"
"5536"|"39232"|"2007-12-14"|"Low"|"26"|"1451.59"|"0.06"|"Regular Air"|"435.11"|"55.48"|"14.3"|"Adam Hart"|"56.0"|"Lakewood"|"90712"|"California"|"West"|"Corporate"|"Office Supplies"|"Paper"|"Xerox 194"|"Small Box"|"0.37"|"7/17/14"
"7673"|"55013"|"2007-12-14"|"Low"|"5"|"24.3"|"0.02"|"Regular Air"|"3.14"|"4.91"|"0.5"|"Brian Thompson"|"56.0"|"Brooklyn"|"11226"|"New York"|"East"|"Home Office"|"Office Supplies"|"Labels"|"Avery 508"|"Small Box"|"0.36"|"7/19/14"
"7674"|"55013"|"2007-12-14"|"Low"|"14"|"322.61"|"0.02"|"Regular Air"|"19.37"|"22.01"|"5.53"|"Brian Thompson"|"56.0"|"Brooklyn"|"11226"|"New York"|"East"|"Home Office"|"Office Supplies"|"Pens & Art Supplies"|"Boston 16801 Nautilus Battery Pencil Sharpener"|"Small Pack"|"0.59"|"7/17/14"
"8070"|"57572"|"2007-12-14"|"Medium"|"30"|"139.08"|"0.1"|"Regular Air"|"-120.04"|"4.98"|"4.62"|"Helen Wasserman"|"56.0"|"Kalispell"|"59901"|"Montana"|"West"|"Home Office"|"Technology"|"Computer Peripherals"|"Imation 3.5\", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack"|"Small Pack"|"0.64"|"7/14/14"
"8071"|"57572"|"2007-12-14"|"Medium"|"9"|"75.28"|"0.0"|"Regular Air"|"-17.22"|"7.64"|"5.83"|"Helen Wasserman"|"56.0"|"Kalispell"|"59901"|"Montana"|"West"|"Home Office"|"Office Supplies"|"Paper"|"Rediform Wirebound \"Phone Memo\" Message Book, 11 x 5-3/4"|"Wrap Bag"|"0.36"|"7/13/14"
"8095"|"57760"|"2007-12-14"|"Not Specified"|"38"|"275.11"|"0.06"|"Regular Air"|"17.15"|"7.59"|"4.0"|"Rick Huthwaite"|"56.0"|"Dublin"|"94568"|"California"|"West"|"Corporate"|"Furniture"|"Office Furnishings"|"Master Giant Foot Doorstop, Safety Yellow"|"Wrap Bag"|"0.42"|"7/14/14"
"8096"|"57760"|"2007-12-14"|"Not Specified"|"34"|"102.34"|"0.01"|"Regular Air"|"-30.39"|"2.98"|"2.03"|"Rick Huthwaite"|"56.0"|"Dublin"|"94568"|"California"|"West"|"Corporate"|"Office Supplies"|"Pens & Art Supplies"|"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"|"Wrap Bag"|"0.57"|"7/14/14"
"1922"|"13764"|"2014-07-13"|"Medium"|"31"|"123.93"|"0.1"|"Regular Air"|"11.93"|"4.28"|"0.94"|"Ken Brennan"|"56.0"|"Mount Lebanon"|"15228"|"Pennsylvania"|"East"|"Home Office"|"Office Supplies"|"Pens & Art Supplies"|"Newell 336"|"Wrap Bag"|"0.56"|"7/14/14"
"2958"|"21412"|"2014-07-13"|"Not Specified"|"38"|"137.07"|"0.09"|"Regular Air"|"-199.3"|"3.52"|"6.83"|"Nora Pelletier"|"56.0"|"Winter Park"|"32789"|"Florida"|"South"|"Home Office"|"Office Supplies"|"Binders and Binder Accessories"|"Self-Adhesive Ring Binder Labels"|"Small Box"|"0.38"|"7/15/14"
"2959"|"21412"|"2014-07-13"|"Not Specified"|"28"|"203.99"|"0.02"|"Regular Air"|"-8.51"|"7.28"|"4.23"|"Nora Pelletier"|"56.0"|"Winter Park"|"32789"|"Florida"|"South"|"Home Office"|"Office Supplies"|"Paper"|"Black Print Carbonless 8 1/2\" x 8 1/4\" Rapid Memo Book"|"Wrap Bag"|"0.39"|"7/14/14"
"3907"|"27845"|"2014-07-13"|"Not Specified"|"36"|"220.45"|"0.1"|"Regular Air"|"101.4"|"6.3"|"0.5"|"Craig Molinari"|"56.0"|"Nashville"|"37211"|"Tennessee"|"South"|"Small Business"|"Office Supplies"|"Labels"|"Avery 51"|"Small Box"|"0.39"|"7/14/14"
"5814"|"41217"|"2014-07-13"|"High"|"23"|"1314.64"|"0.03"|"Express Air"|"575.38"|"55.48"|"6.79"|"Nathan Cano"|"56.0"|"Eden Prairie"|"55343"|"Minnesota"|"Central"|"Consumer"|"Office Supplies"|"Paper"|"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"|"Small Box"|"0.37"|"7/15/14"
"477"|"3300"|"2014-07-14"|"Low"|"6"|"92.02"|"0.1"|"Regular Air"|"-47.36"|"15.98"|"4.0"|"Bryan Spruell"|"56.0"|"Santa Ana"|"92704"|"California"|"West"|"Home Office"|"Technology"|"Computer Peripherals"|"Logitech Access Keyboard"|"Small Box"|"0.37"|"7/19/14"
"875"|"6274"|"2014-07-14"|"Not Specified"|"22"|"46.36"|"0.05"|"Express Air"|"-56.73"|"1.74"|"4.08"|"Eugene Moren"|"56.0"|"Aurora"|"80013"|"Colorado"|"West"|"Home Office"|"Furniture"|"Office Furnishings"|"Eldon Regeneration Recycled Desk Accessories, Smoke"|"Small Pack"|"0.53"|"7/15/14"
"1425"|"10338"|"2014-07-14"|"Not Specified"|"9"|"799.98"|"0.04"|"Delivery Truck"|"15.36"|"90.97"|"14.0"|"Barry Franz"|"56.0"|"Greenwich"|"6830"|"Connecticut"|"East"|"Corporate"|"Technology"|"Office Machines"|"Lexmark Z54se Color Inkjet Printer"|"Jumbo Drum"|"0.36"|"7/16/14"
"1426"|"10338"|"2014-07-14"|"Not Specified"|"7"|"363.57"|"0.02"|"Delivery Truck"|"33.99"|"44.43"|"46.59"|"Barry Franz"|"56.0"|"Palmer"|"1069"|"MA"|"East"|"Corporate"|"Furniture"|"Tables"|"Hon 61000 Series Interactive Training Tables"|"Jumbo Box"|"0.67"|"7/16/14"
"3341"|"23907"|"2014-07-14"|"Not Specified"|"7"|"384.2"|"0.05"|"Regular Air"|"-164.46"|"65.99"|"2.5"|"Julie Creighton"|"56.0"|"Ankeny"|"50021"|"Iowa"|"Central"|"Corporate"|"Technology"|"Telephones and Communication"|""|"Small Box"|"0.55"|"7/14/14"
"4197"|"29827"|"2014-07-14"|"Critical"|"35"|"926.65"|"0.01"|"Regular Air"|"-75.38"|"26.31"|"5.89"|"Raymond Book"|"56.0"|"Bremerton"|"98310"|"Washington"|"West"|"Consumer"|"Technology"|"Computer Peripherals"|"Micro Innovations Micro 3000 Keyboard, Black"|"Small Box"|"0.75"|"7/15/14"
"3"|"32"|"2014-07-15"|"High"|"26"|"2808.08"|"0.07"|"Regular Air"|"1054.82"|"107.53"|"5.81"|"Liz Pelletier"|"56.0"|"Elk Plain"|"98387"|"Washington"|"West"|"Corporate"|"Furniture"|"Office Furnishings"|"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39\" x 49\""|"Medium Box"|"0.65"|"7/17/14"
"4"|"32"|"2014-07-15"|"High"|"24"|"1761.4"|"0.09"|"Delivery Truck"|"-1748.56"|"70.89"|"89.3"|"Liz Pelletier"|"56.0"|"Elk Plain"|"98387"|"Washington"|"West"|"Corporate"|"Furniture"|"Tables"|"KI Conference Tables"|"Jumbo Box"|"0.72"|"7/16/14"
"5"|"32"|"2014-07-15"|"High"|"23"|"160.2335"|"0.04"|"Regular Air"|"-85.13"|"7.99"|"5.03"|"Liz Pelletier"|"56.0"|"Elk Plain"|"98387"|"Washington"|"West"|"Corporate"|"Technology"|"Telephones and Communication"|"Bell Sonecor JB700 Caller ID"|"Medium Box"|"0.6"|"7/17/14"
"6"|"32"|"2014-07-15"|"High"|"15"|"140.56"|"0.04"|"Regular Air"|"-128.38"|"8.46"|"8.99"|"Liz Pelletier"|"56.0"|"High Point"|"27260"|"North Carolina"|"South"|"Corporate"|"Technology"|"Computer Peripherals"|"Imation 3.5 IBM Diskettes, 10/Box"|"Small Pack"|"0.79"|"7/16/14"
"114"|"740"|"2014-07-15"|"Medium"|"6"|"28.01"|"0.09"|"Regular Air"|"3.46"|"4.98"|"0.49"|"Thomas Boland"|"56.0"|"Sheboygan"|"53081"|"Wisconsin"|"Central"|"Corporate"|"Office Supplies"|"Labels"|"Avery White Multi-Purpose Labels"|"Small Box"|"0.39"|"7/15/14"
"355"|"2467"|"2014-07-15"|"Not Specified"|"30"|"4147.47"|"0.09"|"Delivery Truck"|"586.61"|"145.45"|"17.85"|"Caroline Jumper"|"56.0"|"White Plains"|"10605"|"New York"|"East"|"Corporate"|"Technology"|"Office Machines"|"Panasonic KX-P1150 Dot Matrix Printer"|"Jumbo Drum"|"0.56"|"7/16/14"
"1165"|"8513"|"2014-07-15"|"Low"|"9"|"163.78"|"0.05"|"Regular Air"|"-43.03"|"17.98"|"8.51"|"Fred McMath"|"56.0"|"Colchester"|"5439"|"Vermont"|"East"|"Small Business"|"Technology"|"Office Machines"|"Canon P1-DHIII Palm Printing Calculator"|"Medium Box"|"0.4"|"7/17/14"
"1166"|"8513"|"2014-07-15"|"Low"|"8"|"84.64"|"0.0"|"Express Air"|"-9.29"|"8.62"|"4.5"|"Fred McMath"|"56.0"|"Madison"|"7940"|"New Jersey"|"East"|"Small Business"|"Office Supplies"|"Appliances"|"Acco Six-Outlet Power Strip, 4' Cord Length"|"Small Box"|"0.59"|"7/22/14"
"4645"|"33061"|"2014-07-15"|"High"|"48"|"5318.89"|"0.06"|"Regular Air"|"525.15"|"111.03"|"8.64"|"Valerie Mitchum"|"56.0"|"Odenton"|"21113"|"Maryland"|"East"|"Home Office"|"Office Supplies"|"Storage & Organization"|"Fellowes Recycled Storage Drawers"|"Small Box"|"0.78"|"7/17/14"
"624"|"4324"|"2014-07-16"|"Critical"|"28"|"1165.33"|"0.04"|"Regular Air"|"154.85"|"40.97"|"8.99"|"Dan Campbell"|"56.0"|"Goleta"|"93117"|"California"|"West"|"Small Business"|"Office Supplies"|"Pens & Art Supplies"|"Sanford 52201 APSCO Electric Pencil Sharpener"|"Small Pack"|"0.59"|"7/18/14"
"3664"|"26243"|"2014-07-16"|"Low"|"42"|"71.32"|"0.08"|"Regular Air"|"-4.9"|"1.82"|"1.0"|"Eleni McCrary"|"56.0"|"Trumbull"|"6611"|"Connecticut"|"East"|"Corporate"|"Office Supplies"|"Pens & Art Supplies"|"Crayola Anti Dust Chalk, 12/Pack"|"Wrap Bag"|"0.4"|"7/20/14"
"7084"|"50563"|"2014-07-16"|"High"|"2"|"423.04"|"0.05"|"Express Air"|"-270.7"|"210.55"|"9.99"|"Alejandro Ballentine"|"56.0"|"Keizer"|"97303"|"Oregon"|"West"|"Small Business"|"Office Supplies"|"Storage & Organization"|"24 Capacity Maxi Data Binder Racks, Pearl"|"Small Box"|"0.6"|"7/17/14"
"7085"|"50563"|"2014-07-16"|"High"|"20"|"2197.4115"|"0.0"|"Express Air"|"305.96"|"125.99"|"7.69"|"Alejandro Ballentine"|"56.0"|"Lake Oswego"|"97035"|"Oregon"|"West"|"Small Business"|"Technology"|"Telephones and Communication"|"Timeport L7089"|"Small Box"|"0.58"|"7/17/14"
"7119"|"50790"|"2014-07-16"|"Critical"|"47"|"255.65"|"0.0"|"Regular Air"|"-148.8"|"4.97"|"5.71"|"Christopher Conant"|"56.0"|"Tacoma"|"98408"|"Washington"|"West"|"Home Office"|"Furniture"|"Office Furnishings"|"DAX Value U-Channel Document Frames, Easel Back"|"Medium Box"|"0.54"|"7/18/14"
"6650"|"47301"|"2014-07-17"|"Low"|"6"|"460.71"|"0.02"|"Regular Air"|"-231.95"|"70.98"|"35.0"|"Eileen Kiefer"|"56.0"|"Weatherford"|"76086"|"Texas"|"Central"|"Consumer"|"Office Supplies"|"Storage & Organization"|"Sensible Storage WireTech Storage Systems"|"Large Box"|"0.8"|"7/22/14"
"1799"|"12897"|"2014-07-18"|"Not Specified"|"39"|"141.49"|"0.03"|"Regular Air"|"59.92"|"3.69"|"0.5"|"Edward Becker"|"56.0"|"El Paso"|"79907"|"Texas"|"Central"|"Corporate"|"Office Supplies"|"Labels"|"Avery 487"|"Small Box"|"0.38"|"7/19/14"
"1800"|"12897"|"2014-07-18"|"Not Specified"|"31"|"211.55"|"0.05"|"Express Air"|"-120.95"|"6.48"|"7.91"|"Edward Becker"|"56.0"|"El Paso"|"79907"|"Texas"|"Central"|"Corporate"|"Office Supplies"|"Paper"|"Xerox 216"|"Small Box"|"0.37"|"7/19/14"
"2842"|"20482"|"2014-07-18"|"Medium"|"38"|"4650.07"|"0.04"|"Delivery Truck"|"-1143.15"|"120.98"|"60.19"|"Steven Roelle"|"56.0"|"Hermitage"|"16148"|"Pennsylvania"|"East"|"Small Business"|"Furniture"|"Bookcases"|"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"|"Jumbo Box"|"0.71"|"7/18/14"
"2843"|"20482"|"2014-07-18"|"Medium"|"39"|"497.52"|"0.03"|"Regular Air"|"92.46"|"12.28"|"5.09"|"Steven Roelle"|"56.0"|"Hermitage"|"16148"|"Pennsylvania"|"East"|"Small Business"|"Office Supplies"|"Paper"|"Xerox 1907"|"Small Box"|"0.38"|"7/20/14"
"3141"|"22534"|"2014-07-18"|"Medium"|"3"|"279.33"|"0.0"|"Regular Air"|"-44.18"|"83.93"|"19.99"|"Kelly Williams"|"56.0"|"Emporia"|"66801"|"Kansas"|"Central"|"Corporate"|"Office Supplies"|"Envelopes"|"Airmail Envelopes"|"Small Box"|"0.38"|"7/20/14"
"4563"|"32452"|"2014-07-18"|"Medium"|"3"|"8.6"|"0.09"|"Regular Air"|"-2.03"|"2.88"|"0.5"|"Joseph Airdo"|"56.0"|"Creve Coeur"|"63141"|"MO"|"Central"|"Consumer"|"Office Supplies"|"Labels"|"Avery 507"|"Small Box"|"0.39"|"7/19/14"
"5712"|"40422"|"2014-07-18"|"Critical"|"39"|"2192.439"|"0.06"|"Express Air"|"517.82"|"65.99"|"3.99"|"Jim Kriz"|"56.0"|"Fairfield"|"45014"|"Ohio"|"East"|"Consumer"|"Technology"|"Telephones and Communication"|"StarTAC 7760"|"Small Box"|"0.59"|"7/20/14"
"6857"|"48837"|"2014-07-18"|"Not Specified"|"39"|"4799.7885"|"0.09"|"Regular Air"|"1231.89"|"155.99"|"3.9"|"Tanja Norvell"|"56.0"|"Sarasota"|"34239"|"Florida"|"South"|"Corporate"|"Technology"|"Telephones and Communication"|"T39m"|"Small Box"|"0.55"|"7/20/14"
"75"|"449"|"2014-07-19"|"High"|"45"|"356.7"|"0.02"|"Regular Air"|"-48.97"|"7.38"|"5.21"|"Candace McMahon"|"56.0"|"San Marcos"|"78666"|"Texas"|"Central"|"Corporate"|"Furniture"|"Office Furnishings"|"Eldon Expressions Wood Desk Accessories, Oak"|"Small Box"|"0.56"|"7/21/14"
"406"|"2757"|"2014-07-19"|"Critical"|"39"|"3554.46"|"0.07"|"Delivery Truck"|"-1766.01"|"95.95"|"74.35"|"Julia West"|"56.0"|"Freeport"|"61032"|"Illinois"|"Central"|"Corporate"|"Furniture"|"Chairs & Chairmats"|"Bevis Steel Folding Chairs"|"Jumbo Drum"|"0.57"|"7/19/14"
"407"|"2757"|"2014-07-19"|"High"|"42"|"569.32"|"0.05"|"Express Air"|"84.38"|"12.98"|"3.14"|"Lycoris Saunders"|"56.0"|"Indian Trail"|"28079"|"North Carolina"|"South"|"Corporate"|"Office Supplies"|"Scissors, Rulers and Trimmers"|"Acme 8\" Straight Scissors"|"Small Pack"|"0.6"|"7/20/14"
"958"|"6947"|"2014-07-19"|"Critical"|"9"|"520.49"|"0.0"|"Regular Air"|"-51.01"|"51.65"|"18.45"|"Logan Currie"|"56.0"|"Rogers"|"72756"|"Arkansas"|"South"|"Small Business"|"Furniture"|"Office Furnishings"|"Deflect-o EconoMat Nonstudded, No Bevel Mat"|"Medium Box"|"0.65"|"7/21/14"
"8255"|"59044"|"2014-07-20"|"Critical"|"6"|"20.19"|"0.02"|"Regular Air"|"1.25"|"3.08"|"0.99"|"Phillip Flathmann"|"56.0"|"Van Buren"|"72956"|"Arkansas"|"South"|"Small Business"|"Office Supplies"|"Labels"|"Avery 481"|"Small Box"|"0.37"|"7/22/14"
"919"|"6596"|"2014-07-21"|"Low"|"36"|"18028.07"|"0.02"|"Delivery Truck"|"8157.7"|"500.98"|"28.14"|"Chad Sievert"|"56.0"|"Saint Paul"|"55106"|"Minnesota"|"Central"|"Corporate"|"Technology"|"Office Machines"|"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers"|"Jumbo Drum"|"0.38"|"7/26/14"
"991"|"7142"|"2014-07-21"|"Critical"|"36"|"132.86"|"0.06"|"Regular Air"|"57.0"|"3.69"|"0.5"|"Cari Sayre"|"56.0"|"Pleasant Grove"|"84062"|"Utah"|"West"|"Corporate"|"Office Supplies"|"Labels"|"Avery 501"|"Small Box"|"0.38"|"7/23/14"
"5835"|"41409"|"2014-07-21"|"Not Specified"|"1"|"18.92"|"0.0"|"Regular Air"|"-18.25"|"11.5"|"7.19"|"Beth Thompson"|"56.0"|"Bloomington"|"61701"|"Illinois"|"Central"|"Corporate"|"Office Supplies"|"Binders and Binder Accessories"|"Ibico Covers for Plastic or Wire Binding Elements"|"Small Box"|"0.4"|"7/23/14"
"7559"|"54083"|"2014-07-21"|"High"|"10"|"2700.41"|"0.08"|"Delivery Truck"|"258.01"|"279.81"|"23.19"|"Don Miller"|"56.0"|"Carbondale"|"62901"|"Illinois"|"Central"|"Home Office"|"Office Supplies"|"Appliances"|"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators"|"Jumbo Drum"|"0.59"|"7/23/14"
